site_gaw_id,year,month,day,hour,minute,second,year,month,day,hour,minute,second,value,value_unc,nvalue,latitude,longitude,altitude,elevation,intake_height,flask_no,ORG_QCflag,QCflag,instrument,measurement_method,scale
CGO,1983,4,1,0,0,0,-999,-9,-9,-9,-9,-9,303.89,0.462,115,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,5,1,0,0,0,-999,-9,-9,-9,-9,-9,303.891,0.621,108,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,6,1,0,0,0,-999,-9,-9,-9,-9,-9,303.867,0.468,108,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,7,1,0,0,0,-999,-9,-9,-9,-9,-9,303.751,0.493,114,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,8,1,0,0,0,-999,-9,-9,-9,-9,-9,303.271,0.89,114,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,9,1,0,0,0,-999,-9,-9,-9,-9,-9,302.412,0.413,115,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,10,1,0,0,0,-999,-9,-9,-9,-9,-9,302.451,0.516,112,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,11,1,0,0,0,-999,-9,-9,-9,-9,-9,302.497,0.475,96,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,12,1,0,0,0,-999,-9,-9,-9,-9,-9,302.616,0.645,118,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,1,1,0,0,0,-999,-9,-9,-9,-9,-9,302.578,0.563,109,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,2,1,0,0,0,-999,-9,-9,-9,-9,-9,302.53,0.696,99,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,3,1,0,0,0,-999,-9,-9,-9,-9,-9,302.553,0.574,100,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,4,1,0,0,0,-999,-9,-9,-9,-9,-9,302.914,0.984,111,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,5,1,0,0,0,-999,-9,-9,-9,-9,-9,305.331,0.583,115,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,6,1,0,0,0,-999,-9,-9,-9,-9,-9,305.077,0.602,110,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,7,1,0,0,0,-999,-9,-9,-9,-9,-9,305.043,0.542,90,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,8,1,0,0,0,-999,-9,-9,-9,-9,-9,305.072,0.49,118,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,9,1,0,0,0,-999,-9,-9,-9,-9,-9,305.02,0.618,110,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,10,1,0,0,0,-999,-9,-9,-9,-9,-9,305.023,0.587,118,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,11,1,0,0,0,-999,-9,-9,-9,-9,-9,304.501,0.641,117,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1984,12,1,0,0,0,-999,-9,-9,-9,-9,-9,303.94,0.601,116,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1985,1,1,0,0,0,-999,-9,-9,-9,-9,-9,304.278,0.49,12,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1985,2,1,0,0,0,-999,-9,-9,-9,-9,-9,303.892,0.542,32,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1985,3,1,0,0,0,-999,-9,-9,-9,-9,-9,303.645,0.487,106,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1985,4,1,0,0,0,-999,-9,-9,-9,-9,-9,303.756,0.519,108,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1985,5,1,0,0,0,-999,-9,-9,-9,-9,-9,303.782,0.622,118,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1985,6,1,0,0,0,-999,-9,-9,-9,-9,-9,303.551,0.595,115,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
